"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.199,0.499,0.45,0,0,-0.89
"ClusIPW",0.119,0.3,-0.57,-0.58,-0.14,-0.57
"addIPW",0.145,0.535,0.42,-0.13,0.17,-0.88
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
