"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.072,0.533,-0.44,-0.23,0.85,0.15
"ClusIPW",0.096,0.294,-0.66,0.6,-0.32,-0.32
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
