"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.085,0.488,-0.19,-0.86,-0.2,0.43
"ClusIPW",0.111,0.235,-0.69,0.48,-0.29,-0.46
"addIPW",0.198,0.499,0.45,0,0,-0.89
"Oracle",0.207,0.256,-0.04,-0.12,0.08,-0.99
