"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.534,-0.12,-0.66,0.73,-0.15
"ClusIPW",0.142,0.108,-0.75,0.3,-0.33,-0.48
"addIPW",0.095,0.385,-0.49,0.11,0.86,-0.13
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
