"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.449,-0.5,-0.18,0.85,-0.01
"ClusIPW",0.055,0.463,-0.15,0.97,-0.08,-0.16
"addIPW",0.089,0.434,-0.39,0.17,0.86,-0.27
"Oracle",0.196,0.281,0,-0.16,0.08,-0.98
