"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.085,0.519,-0.38,-0.61,0.67,0.21
"ClusIPW",0.074,0.374,-0.62,0.76,-0.1,-0.13
"addIPW",0.197,0.502,0.45,0,0,-0.89
"Oracle",0.208,0.275,0,-0.11,0.08,-0.99
