"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.094,0.518,0.14,-0.92,0.24,-0.27
"ClusIPW",0.068,0.413,-0.33,0.88,-0.14,-0.32
"addIPW",0.197,0.5,0.45,0,0,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
