"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.511,-0.44,-0.49,0.72,0.23
"ClusIPW",0.057,0.444,-0.28,0.94,-0.18,-0.04
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
