"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.099,0.443,-0.48,-0.23,0.84,-0.1
"ClusIPW",0.058,0.454,-0.17,0.94,-0.03,-0.29
"addIPW",0.196,0.497,0.45,0,0,-0.89
"Oracle",0.205,0.242,-0.04,-0.12,0.04,-0.99
