"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.473,-0.11,-0.9,-0.39,0.19
"ClusIPW",0.066,0.418,-0.29,0.89,-0.22,-0.28
"addIPW",0.127,0.128,-0.79,0.32,-0.51,-0.12
"Oracle",0.198,0.278,0,-0.16,0.08,-0.98
