"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.085,0.5,-0.47,-0.38,0.79,0.14
"ClusIPW",0.159,0,-0.8,-0.02,-0.44,-0.4
"addIPW",0.132,0.347,-0.46,-0.17,0.8,-0.35
"Oracle",0.196,0.28,0,-0.16,0.08,-0.98
