"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.042,0.651,-0.27,-0.3,0.66,0.64
"ClusIPW",0.038,0.848,0.78,0.25,0.43,-0.38
"addIPW",0.118,0.231,-0.61,-0.47,-0.57,-0.3
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
