"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.079,0.5,-0.42,-0.66,0.41,0.46
"ClusIPW",0.081,0.358,-0.51,0.74,-0.25,-0.36
"addIPW",0.119,0.149,-0.95,-0.27,0.18,0.02
"Oracle",0.197,0.283,0,-0.16,0.08,-0.98
