"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.076,0.541,0.46,-0.44,-0.76,0.11
"ClusIPW",0.074,0.389,-0.49,0.74,0.16,-0.43
"addIPW",0.197,0.497,0.45,0,0,-0.89
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
