"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.08,0.525,-0.41,-0.42,0.78,0.2
"ClusIPW",0.072,0.381,-0.47,0.8,-0.28,-0.23
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.199,0.284,0,-0.16,0.08,-0.98
