"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.081,0.48,-0.4,-0.69,-0.01,0.6
"ClusIPW",0.05,0.523,0.07,0.98,0.2,0
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
