"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.505,-0.2,-0.79,0.57,-0.09
"ClusIPW",0.119,0.384,-0.2,-0.64,-0.01,-0.74
"addIPW",0.145,0.089,-0.79,0.28,-0.31,-0.46
"Oracle",0.207,0.264,-0.01,-0.1,0.07,-0.99
