"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.108,0.45,0.09,-0.82,-0.26,-0.51
"ClusIPW",0.103,0.264,-0.63,0.54,-0.4,-0.38
"addIPW",0.198,0.498,0.45,0,0,-0.89
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
