"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.466,0.14,-0.85,-0.35,-0.38
"ClusIPW",0.056,0.459,-0.18,0.97,-0.09,-0.14
"addIPW",0.08,0.501,-0.45,-0.2,0.87,0.04
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
