"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.019,1,1,0,0,0
"ClusIPW",0.098,0.296,-0.59,0.59,-0.26,-0.48
"addIPW",0.106,0.344,0.34,0.22,-0.72,-0.56
"Oracle",0.207,0.286,0,-0.08,0.08,-0.99
