"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.491,-0.44,-0.65,0.6,0.18
"ClusIPW",0.103,0.278,-0.53,0.55,-0.36,-0.53
"addIPW",0.151,0.443,0.15,-0.19,0.36,-0.9
"Oracle",0.2,0.279,0,-0.16,0.08,-0.98
