"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.062,0.531,-0.44,-0.44,0.45,0.64
"ClusIPW",0.15,0.075,-0.79,-0.26,-0.34,-0.44
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.205,0.299,0,-0.05,0.08,-1
