"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.098,0.489,0.09,-0.95,-0.01,-0.29
"ClusIPW",0.103,0.25,-0.75,0.51,-0.34,-0.25
"addIPW",0.149,0.414,0.17,-0.22,0.22,-0.93
"Oracle",0.199,0.279,0,-0.16,0.08,-0.98
