"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.094,0.513,-0.17,-0.69,0.68,-0.2
"ClusIPW",0.075,0.371,-0.48,0.77,-0.22,-0.37
"addIPW",0.166,0.287,0.36,-0.11,-0.7,-0.61
"Oracle",0.19,0.184,-0.08,-0.08,0,-0.99
