"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.059,0.59,-0.25,0.23,0.94,-0.1
"ClusIPW",0.143,0.157,-0.55,0.3,-0.09,-0.78
"addIPW",0.077,0.559,-0.34,0.04,0.93,-0.14
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
