"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.107,0.357,-0.09,-0.54,-0.8,-0.23
"ClusIPW",0.061,0.431,-0.29,0.92,-0.15,-0.23
"addIPW",0.089,0.224,-0.06,0.16,-0.96,0.22
"Oracle",0.196,0.279,0,-0.16,0.08,-0.98
