"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.489,-0.3,-0.75,0.58,-0.07
"ClusIPW",0.05,0.657,0.61,0.69,0.39,0.04
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.2,0.279,0,-0.16,0.08,-0.98
