"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.098,0.443,-0.45,-0.88,0.14,0.03
"ClusIPW",0.108,0.242,-0.71,0.5,-0.35,-0.36
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
