"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.02,0.79,-0.34,-0.03,0.87,0.36
"ClusIPW",0.073,0.374,-0.54,0.78,-0.3,-0.15
"addIPW",0.026,0.69,-0.42,-0.03,0.85,0.32
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
