"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.063,0.508,-0.48,-0.44,0.33,0.68
"ClusIPW",0.111,0.338,-0.53,-0.69,-0.32,-0.37
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
