"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.085,0.461,0.15,-0.51,-0.82,0.21
"ClusIPW",0.159,0.014,-0.68,-0.15,-0.43,-0.58
"addIPW",0.197,0.499,0.45,0,0,-0.89
"Oracle",0.196,0.279,0,-0.16,0.08,-0.98
