"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.5,-0.44,-0.43,0.78,0.11
"ClusIPW",0.058,0.437,-0.35,0.93,-0.15,0.01
"addIPW",0.077,0.534,-0.34,0.11,0.92,-0.17
"Oracle",0.196,0.278,0,-0.16,0.08,-0.98
