"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.109,0.42,-0.03,-0.77,-0.46,-0.45
"ClusIPW",0.071,0.402,-0.37,0.84,-0.17,-0.36
"addIPW",0.171,0.222,0.36,0.02,-0.82,-0.45
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
