"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.378,-0.69,-0.25,0.63,0.26
"ClusIPW",0.075,0.371,-0.5,0.77,-0.3,-0.25
"addIPW",0.133,0.244,0.29,-0.07,-0.94,-0.16
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
