"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.44,-0.6,-0.68,0.29,0.3
"ClusIPW",0.159,0,-0.71,0.03,-0.43,-0.55
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
