"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.039,0.462,-0.59,0.09,0.69,0.41
"ClusIPW",0.078,0.365,-0.45,0.75,-0.26,-0.4
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.198,0.283,0,-0.16,0.08,-0.98
