"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.071,0.524,-0.19,-0.7,-0.06,0.68
"ClusIPW",0.126,0.185,-0.75,-0.41,-0.3,-0.43
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.205,0.299,0,-0.05,0.08,-1
