"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.444,-0.59,-0.59,0.54,0.15
"ClusIPW",0.09,0.325,-0.53,0.66,-0.3,-0.43
"addIPW",0.175,0.269,0.38,-0.06,-0.75,-0.54
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
