"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.072,0.494,-0.13,-0.57,-0.47,0.67
"ClusIPW",0.054,0.471,-0.16,0.98,-0.07,-0.07
"addIPW",0.111,0.22,-0.89,-0.43,-0.12,-0.08
"Oracle",0.196,0.28,0,-0.16,0.08,-0.98
