"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.075,0.548,0.32,-0.77,-0.43,0.35
"ClusIPW",0.123,0.219,-0.62,-0.45,-0.47,-0.44
"addIPW",0.168,0.212,0.32,0.04,-0.75,-0.57
"Oracle",0.196,0.275,0,-0.16,0.08,-0.98
