"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.083,0.504,-0.42,-0.64,0.57,0.3
"ClusIPW",0.116,0.17,-0.69,-0.33,-0.64,0.09
"addIPW",0.073,0.436,-0.53,-0.05,0.84,0.11
"Oracle",0.2,0.289,0.02,-0.14,0.1,-0.98
