"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.072,0.455,-0.61,-0.29,0.6,0.42
"ClusIPW",0.115,0.23,-0.6,0.46,-0.37,-0.53
"addIPW",0.157,0,-1,0,0,0
"Oracle",0.197,0.502,0,0,0.08,-1
