"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.1,0.469,-0.32,-0.81,0.46,-0.17
"ClusIPW",0.072,0.386,-0.45,0.81,-0.19,-0.32
"addIPW",0.15,0.325,-0.33,0.09,0.77,-0.53
"Oracle",0.197,0.284,0,-0.16,0.08,-0.98
