"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.504,-0.4,-0.5,0.76,0.09
"ClusIPW",0.087,0.33,-0.6,0.68,-0.3,-0.29
"addIPW",0.144,0.052,-0.98,0.2,0.04,-0.03
"Oracle",0.207,0.273,0,-0.11,0.08,-0.99
