"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.08,0.552,0.54,-0.15,-0.82,-0.13
"ClusIPW",0.068,0.396,-0.42,0.85,-0.22,-0.23
"addIPW",0.146,0.316,0.43,0.06,-0.79,-0.43
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
