"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.198,0.501,0.45,0,0,-0.89
"ClusIPW",0.063,0.444,-0.14,0.86,0.05,-0.48
"addIPW",0.199,0.5,0.45,0,0,-0.89
"Oracle",0.207,0.276,0,-0.11,0.08,-0.99
