"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.534,0.43,-0.84,-0.29,-0.15
"ClusIPW",0.051,0.498,0.09,0.99,-0.13,-0.05
"addIPW",0.129,0.355,0.44,-0.02,-0.86,-0.27
"Oracle",0.199,0.277,0,-0.16,0.08,-0.98
