"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.071,0.554,-0.39,-0.3,0.85,0.18
"ClusIPW",0.122,0.178,-0.61,0.38,-0.61,-0.33
"addIPW",0.157,0,-1,0,0,0
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
