"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.104,0.483,-0.24,-0.61,0.67,-0.36
"ClusIPW",0.159,0.086,-0.24,-0.1,-0.09,-0.96
"addIPW",0.198,0.503,0.45,0,0,-0.89
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
