"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.068,0.557,-0.3,-0.57,0.59,0.5
"ClusIPW",0.071,0.4,-0.32,0.84,-0.22,-0.39
"addIPW",0.093,0.338,0.16,0.37,-0.74,-0.54
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
