"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.101,0.551,0.61,-0.39,-0.23,-0.65
"ClusIPW",0.158,0.006,-0.75,0.13,-0.33,-0.55
"addIPW",0.199,0.502,0.45,0,0,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
