"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.073,0.241,-0.65,-0.09,-0.19,0.73
"ClusIPW",0.072,0.38,-0.49,0.8,-0.27,-0.21
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.196,0.279,0,-0.16,0.08,-0.98
