"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.075,0.567,-0.33,0.02,0.93,-0.14
"ClusIPW",0.055,0.486,0.07,0.93,0.01,-0.36
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.199,0.279,0,-0.16,0.08,-0.98
