"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.524,0.17,-0.89,-0.3,0.3
"ClusIPW",0.075,0.398,-0.31,0.74,0.01,-0.6
"addIPW",0.133,0.378,0.37,-0.25,-0.69,-0.57
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
