"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.494,0.31,-0.74,-0.58,-0.13
"ClusIPW",0.112,0.379,-0.32,-0.73,-0.15,-0.58
"addIPW",0.197,0.501,0.45,0,0,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
