"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.043,0.655,-0.26,-0.29,0.77,0.51
"ClusIPW",0.11,0.248,-0.64,0.5,-0.3,-0.49
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
