"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.058,0.559,-0.39,-0.41,0.55,0.61
"ClusIPW",0.148,0.115,-0.62,-0.29,-0.36,-0.63
"addIPW",0.172,0.296,0.39,-0.09,-0.71,-0.58
"Oracle",0.196,0.28,0,-0.16,0.08,-0.98
