"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.108,0.399,0.02,-0.63,-0.72,-0.28
"ClusIPW",0.05,0.525,0.13,0.99,0.1,0
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
