"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.481,-0.52,-0.36,0.74,0.2
"ClusIPW",0.143,0.083,-0.79,0.27,-0.46,-0.29
"addIPW",0.131,0.18,-0.73,0.26,0.41,-0.48
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
