"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.522,0.4,-0.82,-0.38,-0.16
"ClusIPW",0.067,0.402,-0.42,0.86,-0.22,-0.21
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
