"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.038,0.591,-0.44,-0.22,0.56,0.67
"ClusIPW",0.111,0.24,-0.64,0.49,-0.32,-0.5
"addIPW",0.121,0.141,-0.66,0.29,-0.69,0.07
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
