"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.097,0.439,-0.43,-0.89,-0.09,0.15
"ClusIPW",0.087,0.333,-0.56,0.68,-0.28,-0.37
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.207,0.248,-0.04,-0.11,0.08,-0.99
