"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.497,-0.24,-0.91,0.32,0.13
"ClusIPW",0.069,0.402,-0.38,0.85,-0.24,-0.27
"addIPW",0.199,0.498,0.45,0,0,-0.89
"Oracle",0.202,0.341,0.07,-0.08,0.08,-0.99
