"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.496,-0.4,-0.18,0.89,-0.1
"ClusIPW",0.093,0.301,-0.63,0.62,-0.31,-0.35
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
